year,iter,SDI,L2_return,L1_return,L2_insolvent,L1_insolvent,yearly_premium,claims,wind,fire,hail,hurricane
1998,11,43420.875596118494,-0.11780064775445565,-0.27601432821634886,0,0,12.353257515876093,10,10,0,0,0
1999,11,43420.875596118494,-0.5372234672166027,0.040144083390928786,0,0,12.353257515876093,18,0,0,0,18
2000,11,43420.875596118494,0.3127590396826023,0.3331587518548931,0,0,12.387102057015479,3,0,1,0,2
2001,11,43420.875596118494,0.6003250033960861,0.1553879782694012,0,0,12.353257515876093,0,0,0,0,0
2002,11,43420.875596118494,0.0815133413225082,-0.20117748278709668,0,0,12.353257515876093,6,0,6,0,0
2003,11,43420.875596118494,-0.7443928274877114,0.33143523175624234,0,0,12.353257515876093,20,0,2,0,18
2004,11,43420.875596118494,-0.6073561759267434,0.33432953301017854,0,0,12.387102057015479,18,0,0,0,18
2005,11,43420.875596118494,0.16235524736570484,0.33478985306708253,0,0,12.353257515876093,7,0,0,0,7
2006,11,43420.875596118494,-0.08730506714968167,0.3292809434747572,0,0,12.353257515876093,11,0,0,0,11
2007,11,43420.875596118494,0.283363353499424,0.3322739030484685,0,0,12.353257515876093,5,0,0,0,5
2008,11,43420.875596118494,-0.543680224668432,-0.5816731412211253,0,0,12.387102057015479,18,0,0,0,18
2009,11,43420.875596118494,0.2744805759658244,0.3366392769694111,0,0,12.353257515876093,4,4,0,0,0
2010,11,43420.875596118494,0.5084880210163736,0.33449791671372964,0,0,12.353257515876093,1,0,0,0,1
2011,11,43420.875596118494,0.2451984448149951,-0.09897745632699251,0,0,12.353257515876093,4,0,0,0,4
2012,11,43420.875596118494,0.29322057184164363,-0.225531791918127,0,0,12.387102057015479,3,0,1,0,2
2013,11,43420.875596118494,0.5274568497859424,-0.029566302762301544,0,0,12.353257515876093,0,0,0,0,0
2014,11,43420.875596118494,0.5502781012502627,-0.3186005903934165,0,0,12.353257515876093,0,0,0,0,0
2015,11,43420.875596118494,0.4789341264583262,0.04709725755519467,0,0,12.353257515876093,0,0,0,0,0
2016,11,43420.875596118494,0.4552181318355102,0.33551233402208225,0,0,12.387102057015479,1,0,0,0,1
2017,11,43420.875596118494,-0.30141795661192994,-0.013494493421696951,0,0,12.353257515876093,14,0,0,0,14
2018,11,43420.875596118494,0.253761812651746,0.3331626018538234,0,0,12.353257515876093,4,0,0,0,4
2019,11,43420.875596118494,0.43315577240379133,-0.2161608565347729,0,0,12.353257515876093,0,0,0,0,0
2020,11,43420.875596118494,-0.8647396183531435,-0.20457816856157962,1,0,12.387102057015479,24,0,0,1,23
2021,11,43420.875596118494,-0.6741148926797611,-0.15522739343006187,0,0,12.353257515876093,19,0,0,0,19
2022,11,43420.875596118494,0.4917310878238501,0.3333776213006523,0,0,12.353257515876093,0,0,0,0,0
2023,11,43420.875596118494,0.5854980120682167,-0.6103530382077957,0,0,12.353257515876093,0,0,0,0,0
1955,12,24524.256970367544,0.7240479267659876,-0.15698994901590313,0,0,15.272209220045621,0,0,0,0,0
1956,12,24524.256970367544,0.5598343967625692,-0.2863379298764881,0,0,15.314050889141637,0,0,0,0,0
1957,12,24524.256970367544,0.6560130346040367,0.3788078546611864,0,0,15.272209220045621,0,0,0,0,0
1958,12,24524.256970367544,0.6138711677159303,0.07055153307901718,0,0,15.272209220045621,0,0,0,0,0
1959,12,24524.256970367544,-0.23379296014827866,-0.18857739817511232,0,0,15.272209220045621,15,0,0,0,15
1960,12,24524.256970367544,0.4160601607955636,0.38208894516324876,0,0,15.314050889141637,4,0,0,0,4
1961,12,24524.256970367544,-0.4979655379806608,-0.46764392453811177,0,0,15.272209220045621,19,0,0,0,19
1962,12,24524.256970367544,0.5108163194827882,0.07118283291246974,0,0,15.272209220045621,1,0,0,0,1
1963,12,24524.256970367544,0.5567686897586746,-0.28191509080129296,0,0,15.272209220045621,1,0,0,0,1
1964,12,24524.256970367544,0.5740603825165749,0.10982705444257324,0,0,15.314050889141637,0,0,0,0,0
1965,12,24524.256970367544,0.66600553732998935,0.37921780791719417,0,0,15.272209220045621,0,0,0,0,0
1966,12,24524.256970367544,0.4751353067754025,0.3822413580057529,0,0,15.272209220045621,2,0,0,0,2
1967,12,24524.256970367544,0.4054693024516509,-0.30901150040437697,0,0,15.272209220045621,3,0,0,0,3
1968,12,24524.256970367544,0.4165193330632573,-0.08956293116326397,0,0,15.314050889141637,3,0,0,0,3
1969,12,24524.256970367544,0.195630770279837,0.3784074310643466,0,0,15.272209220045621,8,0,0,0,8
1970,12,24524.256970367544,0.6365909397363088,0.13950782174820486,0,0,15.272209220045621,0,0,0,0,0
1971,12,24524.256970367544,0.5621170776551321,0.07325587716256021,0,0,15.272209220045621,0,0,0,0,0
1972,12,24524.256970367544,0.5940273934345646,0.3802340954780523,0,0,15.314050889141637,0,0,0,0,0
1973,12,24524.256970367544,0.781171304895891,0.37890685377168287,0,0,15.272209220045621,0,0,0,0,0
1974,12,24524.256970367544,0.7220431122363107,-0.4101617127849857,0,0,15.272209220045621,0,0,0,0,0
1975,12,24524.256970367544,0.6579290403339659,0.3853651729128247,0,0,15.272209220045621,0,0,0,0,0
1976,12,24524.256970367544,0.6016839556602278,0.3801160083495745,0,0,15.314050889141637,0,0,0,0,0
1977,12,24524.256970367544,0.6464592024305689,0.3797895980909707,0,0,15.272209220045621,0,0,0,0,0
1978,12,24524.256970367544,0.6165741340353377,0.3809092144408026,0,0,15.272209220045621,0,0,0,0,0
1979,12,24524.256970367544,-0.8643666710035168,-0.1688667391108587,1,0,15.272209220045621,27,0,0,0,27
1980,12,24524.256970367544,0.5952218805142324,0.38250548271110163,0,0,15.314050889141637,0,0,0,0,0
1981,12,24524.256970367544,0.589838018535501,0.3763761017530649,0,0,15.272209220045621,1,1,0,0,0
1982,12,24524.256970367544,0.6188562815564596,-0.2360810453598965,0,0,15.272209220045621,0,0,0,0,0
1983,12,24524.256970367544,0.7324844686058913,0.379376906768375,0,0,15.272209220045621,0,0,0,0,0
1984,12,24524.256970367544,0.694908126731316,0.3806765870605431,0,0,15.314050889141637,0,0,0,0,0
1985,12,24524.256970367544,0.5657329359967218,0.3255410770501055,0,0,15.272209220045621,2,0,0,0,2
1986,12,24524.256970367544,0.675777720973612,-0.07602672579743397,0,0,15.272209220045621,0,0,0,0,0
1987,12,24524.256970367544,0.5515275950218135,0.3783190318485854,0,0,15.272209220045621,1,0,0,1,0
1988,12,24524.256970367544,0.3415942241613761,0.3848286123395539,0,0,15.314050889141637,5,0,0,0,5
1989,12,24524.256970367544,-0.5781604715177843,-0.0710554738926149,0,0,15.272209220045621,20,0,0,1,19
1990,12,24524.256970367544,0.6214670999008762,0.28365895125632923,0,0,15.272209220045621,0,0,0,0,0
1991,12,24524.256970367544,0.5456839756235483,-0.3871988278283224,0,0,15.272209220045621,1,1,0,0,0
1992,12,24524.256970367544,0.6399986646645759,0.38287502693937103,0,0,15.314050889141637,0,0,0,0,0
1993,12,24524.256970367544,0.5825648255492799,-0.5240717389287659,0,0,15.272209220045621,0,0,0,0,0
1994,12,24524.256970367544,0.5233845572703251,0.38124964227289326,0,0,15.272209220045621,1,0,0,0,1
1995,12,24524.256970367544,-0.8912441774748547,0.3073425121371747,1,0,15.272209220045621,26,1,0,0,25
1996,12,24524.256970367544,-0.662707627203573,0.3819083903323517,0,0,15.314050889141637,21,0,0,0,21
1997,12,24524.256970367544,0.7228074679562881,0.3811284358476792,0,0,15.272209220045621,0,0,0,0,0
1998,12,24524.256970367544,0.2689936918992619,-0.16328359809275206,0,0,15.272209220045621,6,6,0,0,0
1999,12,24524.256970367544,-0.6291845893882868,0.37923311788784897,0,0,15.272209220045621,21,0,0,0,21
2000,12,24524.256970367544,0.3438584321792171,-0.3291877620085506,0,0,15.314050889141637,4,0,0,0,4
2001,12,24524.256970367544,0.5308670799694981,0.38306693421166993,0,0,15.272209220045621,2,0,2,0,0
2002,12,24524.256970367544,0.2539744732413982,-0.2508799454198377,0,0,15.272209220045621,6,0,6,0,0
2003,12,24524.256970367544,-0.5286929720401297,0.2036563463447394,0,0,15.272209220045621,19,0,0,0,19
2004,12,24524.256970367544,-0.5014017671203461,0.37974815765457937,0,0,15.314050889141637,20,0,0,1,19
2005,12,24524.256970367544,0.1613383546902536,0.3750936885542602,0,0,15.272209220045621,8,0,0,0,8
2006,12,24524.256970367544,-0.15683407507147507,0.3774143223388342,0,0,15.272209220045621,12,0,0,0,12
2007,12,24524.256970367544,0.17316488900108928,0.37899790153183366,0,0,15.272209220045621,8,0,0,0,8
2008,12,24524.256970367544,-0.6558551348496617,-0.42894909132807657,0,0,15.314050889141637,21,2,0,0,19
2009,12,24524.256970367544,0.48374846844974084,0.28228507364202704,0,0,15.272209220045621,2,2,0,0,0
2010,12,24524.256970367544,0.650444268061346,-0.35127696070035797,0,0,15.272209220045621,1,0,0,0,1
2011,12,24524.256970367544,0.3678194016208083,0.38514524682483,0,0,15.272209220045621,5,0,0,0,5
2012,12,24524.256970367544,0.30251002486439127,0.2024904725032024,0,0,15.314050889141637,4,1,0,0,3
2013,12,24524.256970367544,0.4805429747686092,0.06319401451140916,0,0,15.272209220045621,3,0,0,0,3
2014,12,24524.256970367544,0.5326488236590994,0.37987430853241766,0,0,15.272209220045621,2,0,0,0,2
2015,12,24524.256970367544,0.48436825586649124,0.38029115633889843,0,0,15.272209220045621,2,0,0,0,2
2016,12,24524.256970367544,0.6625631738108408,0.37764154577143283,0,0,15.314050889141637,0,0,0,0,0
2017,12,24524.256970367544,-0.18438596843830413,0.0941514192818651,0,0,15.272209220045621,14,0,0,0,14
2018,12,24524.256970367544,0.35492047533371673,0.37945432856656236,0,0,15.272209220045621,4,0,0,0,4
2019,12,24524.256970367544,0.6563014477523041,0.3811605443838253,0,0,15.272209220045621,0,0,0,0,0
2020,12,24524.256970367544,-0.8139052169774044,0.20577000725819206,1,0,15.314050889141637,27,0,1,0,26
2021,12,24524.256970367544,-0.8752931795349471,0.38278830190033486,0,0,15.272209220045621,24,1,0,0,23
2022,12,24524.256970367544,0.6499582840625695,0.3233871000439099,0,0,15.272209220045621,0,0,0,0,0
2023,12,24524.256970367544,0.6961867810124769,-0.18865414608068753,0,0,15.272209220045621,0,0,0,0,0
1955,13,103388.97560677686,0.5080896823673335,0.380578659761587,0,0,14.931389435513532,0,0,0,0,0
1956,13,103388.97560677686,0.6392465986379801,0.3814027155781361,0,0,14.972297351775213,0,0,0,0,0
1957,13,103388.97560677686,0.6600637707794075,0.10059948353633574,0,0,14.931389435513532,0,0,0,0,0
1958,13,103388.97560677686,0.5503987991589481,-0.008868768225975043,0,0,14.931389435513532,1,0,0,0,1
1959,13,103388.97560677686,-0.09151577666412503,0.37533541309587126,0,0,14.931389435513532,11,0,0,1,10
1960,13,103388.97560677686,0.4229865642298398,0.14187580728013116,0,0,14.972297351775213,4,0,0,0,4
1961,13,103388.97560677686,-0.325262112234573,0.3770185821594365,0,0,14.931389435513532,16,0,0,0,16
1962,13,103388.97560677686,0.6335779216868436,0.03313393962356259,0,0,14.931389435513532,0,0,0,0,0
1963,13,103388.97560677686,0.6029928669295597,0.3739430689627943,0,0,14.931389435513532,0,0,0,0,0
1964,13,103388.97560677686,0.6771015300316159,-0.05840500333680654,0,0,14.972297351775213,0,0,0,0,0
1965,13,103388.97560677686,0.6448166336001024,-0.13011214331079812,0,0,14.931389435513532,0,0,0,0,0
1966,13,103388.97560677686,0.6323409869306928,0.16732781016204612,0,0,14.931389435513532,1,0,0,0,1
1967,13,103388.97560677686,0.4372735196002444,-0.5895014157303025,0,0,14.931389435513532,4,0,0,0,4
1968,13,103388.97560677686,0.3336141272096578,0.3784962885456975,0,0,14.972297351775213,4,0,0,0,4
1969,13,103388.97560677686,0.2750193940431622,0.3764615405571461,0,0,14.931389435513532,6,0,0,0,6
1970,13,103388.97560677686,0.507918769625892,0.2950899687107946,0,0,14.931389435513532,0,0,0,0,0
1971,13,103388.97560677686,0.6102738987079437,0.2972557780071645,0,0,14.931389435513532,0,0,0,0,0
1972,13,103388.97560677686,0.6394599892455823,0.192997200315153,0,0,14.972297351775213,0,0,0,0,0
1973,13,103388.97560677686,0.6561469456748348,0.38068812674368124,0,0,14.931389435513532,0,0,0,0,0
1974,13,103388.97560677686,0.6007829407328031,0.3781235241867371,0,0,14.931389435513532,0,0,0,0,0
1975,13,103388.97560677686,0.6633944908424669,0.11455455303048101,0,0,14.931389435513532,0,0,0,0,0
1976,13,103388.97560677686,0.5896635046705039,0.382096629034971,0,0,14.972297351775213,0,0,0,0,0
1977,13,103388.97560677686,0.6827971324416828,0.375679619987046,0,0,14.931389435513532,0,0,0,0,0
1978,13,103388.97560677686,0.6340807935216997,0.3814739858577405,0,0,14.931389435513532,0,0,0,0,0
1979,13,103388.97560677686,-0.5585107638727791,-0.017302384269169635,0,0,14.931389435513532,19,0,0,0,19
1980,13,103388.97560677686,0.5932723516226373,0.3817184154636972,0,0,14.972297351775213,0,0,0,0,0
1981,13,103388.97560677686,0.4725613148785974,-0.614797420574152,0,0,14.931389435513532,2,2,0,0,0
1982,13,103388.97560677686,0.6458350397531714,-0.027911083358003963,0,0,14.931389435513532,0,0,0,0,0
1983,13,103388.97560677686,0.5279904020198112,0.37513723359676154,0,0,14.931389435513532,0,0,0,0,0
1984,13,103388.97560677686,0.558865675637622,-0.6351800664487133,0,0,14.972297351775213,0,0,0,0,0
1985,13,103388.97560677686,0.46799397784884,0.3800540622453119,0,0,14.931389435513532,1,0,0,1,0
1986,13,103388.97560677686,0.6988620267114118,0.3804416640660371,0,0,14.931389435513532,0,0,0,0,0
1987,13,103388.97560677686,0.5898154802328315,0.3797100250880394,0,0,14.931389435513532,1,0,0,1,0
1988,13,103388.97560677686,0.41503200317402755,0.3791486576132823,0,0,14.972297351775213,4,0,0,0,4
1989,13,103388.97560677686,-0.4483607189828378,0.14736529726403447,0,0,14.931389435513532,16,0,0,0,16
1990,13,103388.97560677686,0.5768984403497812,-0.1550935548645781,0,0,14.931389435513532,0,0,0,0,0
1991,13,103388.97560677686,0.5344069553183461,0.15000857828208147,0,0,14.931389435513532,1,1,0,0,0
1992,13,103388.97560677686,0.5465894909198477,0.3802997677817359,0,0,14.972297351775213,0,0,0,0,0
1993,13,103388.97560677686,0.6262935918497485,0.37699563193471675,0,0,14.931389435513532,0,0,0,0,0
1994,13,103388.97560677686,0.38246659788599224,-0.6704464668149761,0,0,14.931389435513532,4,0,0,0,4
1995,13,103388.97560677686,-0.6770506283790112,0.26544950597459893,0,0,14.931389435513532,21,2,0,0,19
1996,13,103388.97560677686,-0.04588265101477251,-0.14965714168980715,0,0,14.972297351775213,10,0,0,0,10
1997,13,103388.97560677686,0.5291879316645633,0.3805330636137949,0,0,14.931389435513532,1,1,0,0,0
1998,13,103388.97560677686,0.13731722439577654,0.13765196324597095,0,0,14.931389435513532,8,8,0,0,0
1999,13,103388.97560677686,-0.43975927457748387,0.3766407068673152,0,0,14.931389435513532,17,0,0,0,17
2000,13,103388.97560677686,0.5110159388475837,0.12257909069007056,0,0,14.972297351775213,3,0,0,0,3
2001,13,103388.97560677686,0.49819959862550034,0.3749139528050136,0,0,14.931389435513532,0,0,0,0,0
2002,13,103388.97560677686,0.2308445891856734,0.316585783730879,0,0,14.931389435513532,6,1,5,0,0
2003,13,103388.97560677686,-0.46300223885104086,0.3811476801248965,0,0,14.931389435513532,18,0,2,0,16
2004,13,103388.97560677686,-0.31139996729887287,0.38177529811633937,0,0,14.972297351775213,15,0,0,0,15
2005,13,103388.97560677686,-0.07489470578505275,0.38091547590140196,0,0,14.931389435513532,11,0,0,0,11
2006,13,103388.97560677686,0.047898611256615986,-0.28714393445718633,0,0,14.931389435513532,9,0,0,0,9
2007,13,103388.97560677686,0.22623523078883667,-0.33314136349563706,0,0,14.931389435513532,6,0,0,0,6
2008,13,103388.97560677686,-0.4308280437106612,0.3802645099243178,0,0,14.972297351775213,17,1,0,0,16
2009,13,103388.97560677686,0.4877736787556983,0.3773131285251523,0,0,14.931389435513532,2,2,0,0,0
2010,13,103388.97560677686,0.37889037742043374,-0.028367652570837953,0,0,14.931389435513532,4,0,0,0,4
2011,13,103388.97560677686,0.13565197652737138,0.37540346433374316,0,0,14.931389435513532,7,3,0,0,4
2012,13,103388.97560677686,0.507176522772889,0.18185445500323505,0,0,14.972297351775213,3,1,0,0,2
2013,13,103388.97560677686,0.49679285513695426,0.3818020724920508,0,0,14.931389435513532,1,0,0,0,1
2014,13,103388.97560677686,0.5810218078225138,0.37707786155613787,0,0,14.931389435513532,0,0,0,0,0
2015,13,103388.97560677686,0.6080094306934609,-0.33764122193727786,0,0,14.931389435513532,1,0,0,0,1
2016,13,103388.97560677686,0.5637920682857369,-0.2525780303100148,0,0,14.972297351775213,1,0,0,0,1
2017,13,103388.97560677686,0.015385496880877536,0.37665395534712554,0,0,14.931389435513532,10,0,0,0,10
2018,13,103388.97560677686,0.30391505838929556,0.3791911011289808,0,0,14.931389435513532,4,0,0,0,4
2019,13,103388.97560677686,0.6060519350809008,-0.12875473323579456,0,0,14.931389435513532,0,0,0,0,0
2020,13,103388.97560677686,-0.6158956760011765,0.37757086344146584,0,0,14.972297351775213,19,0,0,0,19
2021,13,103388.97560677686,-0.6042656247902622,-0.018913937551802484,0,0,14.931389435513532,19,2,0,0,17
2022,13,103388.97560677686,0.6500632031950211,0.37343294758504286,0,0,14.931389435513532,0,0,0,0,0
2023,13,103388.97560677686,0.6492413499317482,0.37625370331134356,0,0,14.931389435513532,0,0,0,0,0
1955,14,45921.943773685205,0.6903885788932482,0.40720695741099,0,0,14.754243587188999,0,0,0,0,0
1956,14,45921.943773685205,0.7501131821295863,0.4133191792007702,0,0,14.79466617235938,0,0,0,0,0
1957,14,45921.943773685205,0.6641619557003728,0.40999958639622514,0,0,14.754243587188999,0,0,0,0,0
1958,14,45921.943773685205,0.7126157924095604,0.40528163537590367,0,0,14.754243587188999,1,0,0,0,1
1959,14,45921.943773685205,-0.5176969859755274,0.11444503895896307,0,0,14.754243587188999,16,0,0,0,16
1960,14,45921.943773685205,0.46002565697750186,0.11597447301197028,0,0,14.79466617235938,4,0,0,0,4
1961,14,45921.943773685205,-0.6141010196990407,0.40944399132961284,0,0,14.754243587188999,18,0,0,0,18
1962,14,45921.943773685205,0.6740966170025611,0.41134831109149905,0,0,14.754243587188999,0,0,0,0,0
1963,14,45921.943773685205,0.5286533058885963,0.40683172231887665,0,0,14.754243587188999,1,0,0,0,1
1964,14,45921.943773685205,0.6272305410736756,0.4095134382943071,0,0,14.79466617235938,0,0,0,0,0
1965,14,45921.943773685205,0.6177857372192062,0.41092462726605006,0,0,14.754243587188999,0,0,0,0,0
1966,14,45921.943773685205,0.666770352435593,0.1584784426541861,0,0,14.754243587188999,1,0,0,0,1
1967,14,45921.943773685205,0.5086200909518332,-0.24734738633516018,0,0,14.754243587188999,3,0,0,0,3
1968,14,45921.943773685205,-0.17831309331364775,-0.5936900029278787,0,0,14.79466617235938,11,0,0,0,11
1969,14,45921.943773685205,0.251695186469185,0.4120431253465846,0,0,14.754243587188999,6,0,0,0,6
1970,14,45921.943773685205,0.6242666628096987,0.4106413435215823,0,0,14.754243587188999,0,0,0,0,0
1971,14,45921.943773685205,0.6324333562172606,0.09630561995349485,0,0,14.754243587188999,0,0,0,0,0
1972,14,45921.943773685205,0.6657829817903218,-0.45415814376046615,0,0,14.79466617235938,0,0,0,0,0
1973,14,45921.943773685205,0.6848566123461644,-0.0643093635123646,0,0,14.754243587188999,0,0,0,0,0
1974,14,45921.943773685205,0.6381439217192035,0.0231721344585325,0,0,14.754243587188999,1,1,0,0,0
1975,14,45921.943773685205,0.7304760076577459,0.4083069461601594,0,0,14.754243587188999,0,0,0,0,0
1976,14,45921.943773685205,0.724029600459285,0.40773772375681094,0,0,14.79466617235938,0,0,0,0,0
1977,14,45921.943773685205,0.7232555320816985,0.4109089411607907,0,0,14.754243587188999,0,0,0,0,0
1978,14,45921.943773685205,0.6724311775522518,0.14205052176263777,0,0,14.754243587188999,0,0,0,0,0
1979,14,45921.943773685205,-0.8538004119479685,-0.1755496345724198,1,0,14.754243587188999,24,0,0,0,24
1980,14,45921.943773685205,0.6855363395372189,0.41453229153085336,0,0,14.79466617235938,0,0,0,0,0
1981,14,45921.943773685205,0.3844013155132491,-0.013390386287831624,0,0,14.754243587188999,4,4,0,0,0
1982,14,45921.943773685205,0.6342365355431521,0.4064107012437215,0,0,14.754243587188999,0,0,0,0,0
1983,14,45921.943773685205,0.6233345264755987,0.41242799552214904,0,0,14.754243587188999,0,0,0,0,0
1984,14,45921.943773685205,0.6342644962931896,0.41249116037661704,0,0,14.79466617235938,0,0,0,0,0
1985,14,45921.943773685205,0.6272752892631692,-0.3920637235673854,0,0,14.754243587188999,1,0,0,0,1
1986,14,45921.943773685205,0.742203426687547,-0.26451259319460185,0,0,14.754243587188999,0,0,0,0,0
1987,14,45921.943773685205,0.5697360052920417,-0.33728728391660834,0,0,14.754243587188999,1,0,0,1,0
1988,14,45921.943773685205,0.21815188896965831,0.08370852768259107,0,0,14.79466617235938,7,0,0,0,7
1989,14,45921.943773685205,-0.6116924311203922,0.20759116391369825,0,0,14.754243587188999,18,0,0,0,18
1990,14,45921.943773685205,0.7205934885244059,-0.15778402950809023,0,0,14.754243587188999,0,0,0,0,0
1991,14,45921.943773685205,0.6431935759020708,0.40953401339495654,0,0,14.754243587188999,1,1,0,0,0
1992,14,45921.943773685205,0.7186845710211514,0.4068440494274048,0,0,14.79466617235938,0,0,0,0,0
1993,14,45921.943773685205,0.682271430610935,0.4094127811989763,0,0,14.754243587188999,0,0,0,0,0
1994,14,45921.943773685205,0.5154597985162592,0.410244032302022,0,0,14.754243587188999,2,0,0,0,2
1995,14,45921.943773685205,-0.88183147476924,0.27222619166126694,1,0,14.754243587188999,25,3,0,0,22
1996,14,45921.943773685205,-0.3565094877185173,-0.2393843404877657,0,0,14.79466617235938,15,0,0,0,15
1997,14,45921.943773685205,0.5977905514498025,0.18858184091433783,0,0,14.754243587188999,0,0,0,0,0
1998,14,45921.943773685205,0.404092069106309,0.18605757571807002,0,0,14.754243587188999,4,4,0,0,0
1999,14,45921.943773685205,-0.6475546497585389,0.4126630639904705,0,0,14.754243587188999,19,0,0,0,19
2000,14,45921.943773685205,0.290592577382365,0.40747138305737796,0,0,14.79466617235938,5,0,0,0,5
2001,14,45921.943773685205,0.6462981493474171,0.09670803735052891,0,0,14.754243587188999,1,0,1,0,0
2002,14,45921.943773685205,0.35490030485699675,0.40988299753768365,0,0,14.754243587188999,4,0,4,0,0
2003,14,45921.943773685205,-0.6807422609554339,0.4083378705388494,0,0,14.754243587188999,20,0,2,0,18
2004,14,45921.943773685205,-0.6579772875300594,-0.6606804852191139,0,0,14.79466617235938,19,0,0,1,18
2005,14,45921.943773685205,-0.13099946174085952,0.2153153897338287,0,0,14.754243587188999,12,0,0,0,12
2006,14,45921.943773685205,0.008788076395598754,0.4092459789487881,0,0,14.754243587188999,10,0,0,0,10
2007,14,45921.943773685205,0.12388778640393139,0.06663201913001693,0,0,14.754243587188999,7,0,0,0,7
2008,14,45921.943773685205,-0.668822287264484,-0.03904512478250455,0,0,14.79466617235938,19,0,1,0,18
2009,14,45921.943773685205,0.728280976504696,0.057117098470628846,0,0,14.754243587188999,0,0,0,0,0
2010,14,45921.943773685205,0.5174783852309088,-0.39559022329333915,0,0,14.754243587188999,2,0,0,0,2
2011,14,45921.943773685205,0.29263901046943097,0.41266423213148307,0,0,14.754243587188999,5,0,0,0,5
2012,14,45921.943773685205,0.470339574881941,0.256648121488501,0,0,14.79466617235938,4,1,0,0,3
2013,14,45921.943773685205,0.5342546553948604,-0.08524014297129401,0,0,14.754243587188999,2,0,0,0,2
2014,14,45921.943773685205,0.5562679826275319,0.4107977926939008,0,0,14.754243587188999,1,0,0,0,1
2015,14,45921.943773685205,0.6322206374137971,0.13162399206630493,0,0,14.754243587188999,1,0,0,0,1
2016,14,45921.943773685205,0.6382184661976111,-0.8107708396190262,0,0,14.79466617235938,0,0,0,0,0
2017,14,45921.943773685205,-0.3972889094470681,-0.31607605159068164,0,0,14.754243587188999,15,0,0,0,15
2018,14,45921.943773685205,0.14540185779241876,-0.02965781934460232,0,0,14.754243587188999,7,0,0,0,7
2019,14,45921.943773685205,0.6715615968541133,0.4073665059628193,0,0,14.754243587188999,0,0,0,0,0
2020,14,45921.943773685205,-0.7951953532158365,-0.19992432160029738,1,0,14.79466617235938,25,0,1,0,24
2021,14,45921.943773685205,-0.8899918462541242,-0.464345150879485,1,0,14.754243587188999,26,1,0,0,25
2022,14,45921.943773685205,0.48976494430433903,0.08061934219545686,0,0,14.754243587188999,2,0,2,0,0
2023,14,45921.943773685205,0.6897154694868102,-0.29951640721694706,0,0,14.754243587188999,0,0,0,0,0
1955,15,43972.36332309702,0.5552382149809527,0.375638920578073,0,0,13.479492163473838,0,0,0,0,0
1956,15,43972.36332309702,0.6551746738007538,0.38087869482793746,0,0,13.516422278990204,0,0,0,0,0
1957,15,43972.36332309702,0.5339725135677988,-0.2623751318233464,0,0,13.479492163473838,0,0,0,0,0
1958,15,43972.36332309702,0.4747249766226529,0.2072915733219911,0,0,13.479492163473838,2,0,0,0,2
1959,15,43972.36332309702,-0.4030764572674288,0.381905551849973,0,0,13.479492163473838,14,0,0,0,14
1960,15,43972.36332309702,0.416805096975551,0.37883938808895423,0,0,13.516422278990204,3,0,0,0,3
1961,15,43972.36332309702,-0.5998061310009479,-0.6127095952274847,0,0,13.479492163473838,18,0,0,0,18
1962,15,43972.36332309702,0.6289580601646663,-0.44241413966505394,0,0,13.479492163473838,0,0,0,0,0
1963,15,43972.36332309702,0.6025243539659055,0.24904612043263996,0,0,13.479492163473838,0,0,0,0,0
1964,15,43972.36332309702,0.5277968199214955,0.3787639578088,0,0,13.516422278990204,0,0,0,0,0
1965,15,43972.36332309702,0.6586772097251592,0.38140325991700874,0,0,13.479492163473838,0,0,0,0,0
1966,15,43972.36332309702,0.5771798494592171,0.37818306438677807,0,0,13.479492163473838,0,0,0,0,0
1967,15,43972.36332309702,0.48434892296968646,0.3788729324065352,0,0,13.479492163473838,2,0,0,0,2
1968,15,43972.36332309702,0.08516485228074777,0.38281080552598357,0,0,13.516422278990204,7,0,0,0,7
1969,15,43972.36332309702,0.27912375909788856,0.37708799854477926,0,0,13.479492163473838,5,0,0,0,5
1970,15,43972.36332309702,0.5913544373675426,-0.04288760740155673,0,0,13.479492163473838,0,0,0,0,0
1971,15,43972.36332309702,0.5605329068652429,-0.06053382533942753,0,0,13.479492163473838,0,0,0,0,0
1972,15,43972.36332309702,0.6087610295583159,0.18924474217660436,0,0,13.516422278990204,0,0,0,0,0
1973,15,43972.36332309702,0.539770392812728,0.3831256340947844,0,0,13.479492163473838,0,0,0,0,0
1974,15,43972.36332309702,0.5826547585398509,-0.2128633658261796,0,0,13.479492163473838,0,0,0,0,0
1975,15,43972.36332309702,0.654775865336318,0.3769544743665787,0,0,13.479492163473838,0,0,0,0,0
1976,15,43972.36332309702,0.6709657284344952,0.37756570344694196,0,0,13.516422278990204,0,0,0,0,0
1977,15,43972.36332309702,0.5934817015890208,0.38151116928159867,0,0,13.479492163473838,0,0,0,0,0
1978,15,43972.36332309702,0.6035542697424241,-0.05971395398925872,0,0,13.479492163473838,1,1,0,0,0
1979,15,43972.36332309702,-0.8670465080911401,0.32110113218923986,1,0,13.479492163473838,23,0,0,0,23
1980,15,43972.36332309702,0.6785432455333529,-0.2638888538117201,0,0,13.516422278990204,0,0,0,0,0
1981,15,43972.36332309702,0.49724390477616387,0.38219429801803306,0,0,13.479492163473838,1,1,0,0,0
1982,15,43972.36332309702,0.5924389595398998,-0.0040447276430659596,0,0,13.479492163473838,0,0,0,0,0
